1.0,1.0,0.010101010101,0.000102030405061,1.03061015213e-06,1.04102035569e-08,1.05153571281e-10,1.06215728567e-12,1.07288614714e-14,1.08372338095e-16,1.09467008177e-18,-0.184704182784
1.0,1.0,0.878787878788,0.772268135904,0.678659877007,0.596398073733,0.524107398129,0.460579228659,0.404751443367,0.355690662353,0.312576642674,0.189992891169
1.0,1.0,0.292929292929,0.0858075706561,0.0251355510003,0.00736293918189,0.00215682056843,0.000631795924087,0.000185071533318,5.42128733963e-05,1.58805386716e-05,-1.49920144437
1.0,1.0,0.373737373737,0.139679624528,0.0522034960358,0.0195103975083,0.00729176472533,0.00272520499836,0.00101851095898,0.000380655610932,0.000142265228328,-2.03987860718
1.0,1.0,0.010101010101,0.000102030405061,1.03061015213e-06,1.04102035569e-08,1.05153571281e-10,1.06215728567e-12,1.07288614714e-14,1.08372338095e-16,1.09467008177e-18,1.05453576184
1.0,1.0,0.636363636364,0.404958677686,0.257700976709,0.163991530633,0.104358246767,0.0664097933969,0.0422607776162,0.0268932221194,0.0171138686214,1.2652863271
1.0,1.0,0.59595959596,0.355167840016,0.211665682434,0.126144194582,0.0751768432357,0.0448023611202,0.0267003970313,0.0159123578267,0.00948312234117,0.795917243264
1.0,1.0,0.20202020202,0.0408121620243,0.00824488121703,0.0016656325691,0.0003364914281,6.79780662829e-05,1.37329426834e-05,2.77433185523e-06,5.60471081866e-07,-1.13854153169
1.0,1.0,0.323232323232,0.104479134782,0.0337710334649,0.0109158896048,0.00352836835712,0.00114048270129,0.000368640873144,0.000119156645865,3.85152794715e-05,-1.47344187891
1.0,1.0,0.757575757576,0.573921028466,0.434788657929,0.329385346916,0.249534353724,0.189041177064,0.143213012927,0.108494706763,0.0821929596689,2.06515672469
1.0,1.0,0.575757575758,0.331496786042,0.190861785903,0.109890119156,0.0632700686052,0.0364282213181,0.0209738243953,0.0120758382882,0.00695275537805,-0.136685379933
1.0,1.0,0.212121212121,0.0449954086318,0.00954448061886,0.00202458679794,0.000429457805624,9.10971102838e-05,1.93236294541e-05,4.09895170239e-06,8.69474603538e-07,-0.309230047441
1.0,1.0,0.888888888889,0.79012345679,0.702331961591,0.62429507697,0.554928957307,0.493270184273,0.43846238602,0.389744343129,0.346439416115,-0.407448368681
1.0,1.0,0.484848484848,0.23507805326,0.113977237944,0.0552616911245,0.0267935472119,0.0129908107694,0.00629857491849,0.00305385450593,0.00148065673015,-0.954917807714
1.0,1.0,0.909090909091,0.826446280992,0.751314800902,0.683013455365,0.620921323059,0.564473930054,0.513158118231,0.46650738021,0.424097618372,-0.5463839485
